ANOENC,NUMERO,CODIGO,CODIGO 4D,GASTO,CCAA,CAPROV,TAMAMU,TAMANO,TIPHOGAR1,TIPHOGAR7,INTERIN
2024,882,9322,932," € 1,871,865.44 ",Cataluña,No,Municipio con 10.000 o más y menos de 20.000 habitantes,Tres personas,Pareja con al menos un hijo de 16 o más años,Pareja con un hijo,De 2500 a menos de 3000 €
2024,883,9321,932," € 78,842.48 ","Asturias, Principado de",No,Municipio con menos de 10.000 habitantes,Dos personas,Pareja sin hijos teniendo los dos miembros menos de 65 años,Pareja sin hijos,De 3000 a menos de 5000 €
2024,883,9322,932," € 1,325,110.42 ","Asturias, Principado de",No,Municipio con menos de 10.000 habitantes,Dos personas,Pareja sin hijos teniendo los dos miembros menos de 65 años,Pareja sin hijos,De 3000 a menos de 5000 €
2024,883,9450,945," € 479,625.09 ","Asturias, Principado de",No,Municipio con menos de 10.000 habitantes,Dos personas,Pareja sin hijos teniendo los dos miembros menos de 65 años,Pareja sin hijos,De 3000 a menos de 5000 €
2024,884,9322,932," € 137,173.05 ",Galicia,No,Municipio con 50.000 o más y menos 100.000 habitantes,Dos personas,Pareja sin hijos teniendo los dos miembros menos de 65 años,Pareja sin hijos,De 2500 a menos de 3000 €
2024,888,9321,932, € 6.15 ,Aragón,No,Municipio con menos de 10.000 habitantes,Cuatro personas,Pareja con al menos un hijo de 16 o más años,Pareja con dos hijos,De 2500 a menos de 3000 €
2024,888,9322,932," € 11,169.10 ",Aragón,No,Municipio con menos de 10.000 habitantes,Cuatro personas,Pareja con al menos un hijo de 16 o más años,Pareja con dos hijos,De 2500 a menos de 3000 €
2024,888,9450,945," € 178,198.37 ",Aragón,No,Municipio con menos de 10.000 habitantes,Cuatro personas,Pareja con al menos un hijo de 16 o más años,Pareja con dos hijos,De 2500 a menos de 3000 €
2024,891,9321,932," € 264,764.79 ",Andalucía,Sí,Municipio de 100.000 habitantes o más,Dos personas,Pareja sin hijos teniendo los dos miembros menos de 65 años,Pareja sin hijos,De 500 a menos de 1000 €
2024,891,9322,932," € 1,922.48 ",Andalucía,Sí,Municipio de 100.000 habitantes o más,Dos personas,Pareja sin hijos teniendo los dos miembros menos de 65 años,Pareja sin hijos,De 500 a menos de 1000 €
2024,891,9450,945," € 555,744.64 ",Andalucía,Sí,Municipio de 100.000 habitantes o más,Dos personas,Pareja sin hijos teniendo los dos miembros menos de 65 años,Pareja sin hijos,De 500 a menos de 1000 €
2024,892,9322,932," € 1,093.91 ","Asturias, Principado de",Sí,Municipio de 100.000 habitantes o más,Tres personas,Otros Hogares,Otros tipos de hogares,De 5000 a menos de 7000 €
2024,892,9450,945," € 462,419.32 ","Asturias, Principado de",Sí,Municipio de 100.000 habitantes o más,Tres personas,Otros Hogares,Otros tipos de hogares,De 5000 a menos de 7000 €
2024,894,9322,932," € 5,466.40 ",Extremadura,No,Municipio con 10.000 o más y menos de 20.000 habitantes,Dos personas,Pareja sin hijos teniendo los dos miembros menos de 65 años,Pareja sin hijos,De 1000 a menos de 1500 €
2024,895,9321,932, € 2.00 ,Aragón,Sí,Municipio de 100.000 habitantes o más,Tres personas,Pareja con un hijo menor de 16 años,Pareja con un hijo,De 1500 a menos de 2000 €
2024,895,9322,932," € 57,006.74 ",Aragón,Sí,Municipio de 100.000 habitantes o más,Tres personas,Pareja con un hijo menor de 16 años,Pareja con un hijo,De 1500 a menos de 2000 €
2024,895,9450,945, € 933.94 ,Aragón,Sí,Municipio de 100.000 habitantes o más,Tres personas,Pareja con un hijo menor de 16 años,Pareja con un hijo,De 1500 a menos de 2000 €
2024,896,9322,932," € 264,144.71 ",Castilla - La Mancha,No,Municipio con menos de 10.000 habitantes,Una persona,Una persona de 65 o más años,Persona sola de 65 o más años,De 1000 a menos de 1500 €
2024,898,9322,932," € 11,101.64 ","Rioja, La",No,Municipio con 20.000 o más y menos de 50.000 habitantes,Una persona,Una persona de 65 o más años,Persona sola de 65 o más años,De 2000 a menos de 2500 €
2024,899,9322,932," € 4,720.01 ",País Vasco,No,Municipio con 10.000 o más y menos de 20.000 habitantes,Tres personas,Pareja con al menos un hijo de 16 o más años,Pareja con un hijo,De 1500 a menos de 2000 €
2024,900,9322,932," € 59,746.64 ",Comunitat Valenciana,No,Municipio con menos de 10.000 habitantes,Cuatro personas,Pareja con dos hijos menores de 16 años,Pareja con dos hijos,De 3000 a menos de 5000 €
2024,902,9321,932, € 9.04 ,"Murcia, Región de",No,Municipio de 100.000 habitantes o más,Seis o más personas,Pareja con al menos un hijo de 16 o más años,Pareja con tres o mas hijos,De 1000 a menos de 1500 €
2024,902,9322,932," € 12,568.09 ","Murcia, Región de",No,Municipio de 100.000 habitantes o más,Seis o más personas,Pareja con al menos un hijo de 16 o más años,Pareja con tres o mas hijos,De 1000 a menos de 1500 €
2024,904,9322,932," € 433,162.08 ",Comunitat Valenciana,No,Municipio con 10.000 o más y menos de 20.000 habitantes,Cuatro personas,Pareja con al menos un hijo de 16 o más años,Pareja con dos hijos,De 1000 a menos de 1500 €
2024,907,9321,932, € 1.12 ,Aragón,Sí,Municipio de 100.000 habitantes o más,Dos personas,"Padre o madre solo, con al menos un hijo de 16 o más años",Un adulto con hijos,De 1500 a menos de 2000 €
2024,907,9322,932, € 474.11 ,Aragón,Sí,Municipio de 100.000 habitantes o más,Dos personas,"Padre o madre solo, con al menos un hijo de 16 o más años",Un adulto con hijos,De 1500 a menos de 2000 €
2024,910,9322,932," € 75,490.04 ",Castilla y León,Sí,Municipio con 50.000 o más y menos 100.000 habitantes,Cuatro personas,Pareja con al menos un hijo de 16 o más años,Pareja con dos hijos,De 2000 a menos de 2500 €
2024,911,9321,932, € 31.90 ,Andalucía,No,Municipio de 100.000 habitantes o más,Cinco personas,Otros Hogares,Otros tipos de hogares,De 5000 a menos de 7000 €
2024,911,9322,932," € 125,265.40 ",Andalucía,No,Municipio de 100.000 habitantes o más,Cinco personas,Otros Hogares,Otros tipos de hogares,De 5000 a menos de 7000 €
2024,912,9321,932, € 31.30 ,Galicia,No,Municipio con menos de 10.000 habitantes,Cinco personas,Pareja con al menos un hijo de 16 o más años,Pareja con tres o mas hijos,De 2000 a menos de 2500 €
2024,912,9322,932," € 63,075.28 ",Galicia,No,Municipio con menos de 10.000 habitantes,Cinco personas,Pareja con al menos un hijo de 16 o más años,Pareja con tres o mas hijos,De 2000 a menos de 2500 €
2024,912,9450,945," € 16,277.89 ",Galicia,No,Municipio con menos de 10.000 habitantes,Cinco personas,Pareja con al menos un hijo de 16 o más años,Pareja con tres o mas hijos,De 2000 a menos de 2500 €
2024,913,9322,932," € 567,481.37 ",Comunitat Valenciana,No,Municipio de 100.000 habitantes o más,Una persona,Una persona de 30 a 64 años,Persona sola de menos de 65 años,De 2000 a menos de 2500 €
2024,914,9322,932," € 6,207.58 ",Andalucía,No,Municipio con 20.000 o más y menos de 50.000 habitantes,Dos personas,Pareja sin hijos teniendo los dos miembros menos de 65 años,Pareja sin hijos,De 1500 a menos de 2000 €
2024,915,9321,932, € 7.49 ,Castilla y León,No,Municipio con 10.000 o más y menos de 20.000 habitantes,Tres personas,Pareja con un hijo menor de 16 años,Pareja con un hijo,De 3000 a menos de 5000 €
2024,915,9322,932, € 793.14 ,Castilla y León,No,Municipio con 10.000 o más y menos de 20.000 habitantes,Tres personas,Pareja con un hijo menor de 16 años,Pareja con un hijo,De 3000 a menos de 5000 €
2024,916,9322,932," € 661,578.85 ",Cantabria,No,Municipio con 50.000 o más y menos 100.000 habitantes,Dos personas,Pareja sin hijos teniendo al menos uno de los miembros 65 años o más,Pareja sin hijos,De 1500 a menos de 2000 €
2024,916,9450,945," € 1,709,173.11 ",Cantabria,No,Municipio con 50.000 o más y menos 100.000 habitantes,Dos personas,Pareja sin hijos teniendo al menos uno de los miembros 65 años o más,Pareja sin hijos,De 1500 a menos de 2000 €
2024,917,9321,932, € 23.87 ,Andalucía,No,Municipio con 50.000 o más y menos 100.000 habitantes,Cinco personas,Pareja con al menos un hijo de 16 o más años,Pareja con tres o mas hijos,De 2000 a menos de 2500 €
2024,917,9322,932," € 3,270,628.66 ",Andalucía,No,Municipio con 50.000 o más y menos 100.000 habitantes,Cinco personas,Pareja con al menos un hijo de 16 o más años,Pareja con tres o mas hijos,De 2000 a menos de 2500 €
2024,917,9450,945," € 1,051,366.72 ",Andalucía,No,Municipio con 50.000 o más y menos 100.000 habitantes,Cinco personas,Pareja con al menos un hijo de 16 o más años,Pareja con tres o mas hijos,De 2000 a menos de 2500 €
2024,918,9322,932," € 2,055.80 ","Navarra, Comunidad Foral de",Sí,Municipio de 100.000 habitantes o más,Dos personas,Pareja sin hijos teniendo al menos uno de los miembros 65 años o más,Pareja sin hijos,De 3000 a menos de 5000 €
2024,919,9321,932, € 6.12 ,Castilla y León,Sí,Municipio con 50.000 o más y menos 100.000 habitantes,Dos personas,Pareja sin hijos teniendo al menos uno de los miembros 65 años o más,Pareja sin hijos,De 1000 a menos de 1500 €
2024,919,9322,932," € 14,969.49 ",Castilla y León,Sí,Municipio con 50.000 o más y menos 100.000 habitantes,Dos personas,Pareja sin hijos teniendo al menos uno de los miembros 65 años o más,Pareja sin hijos,De 1000 a menos de 1500 €
2024,921,9450,945," € 2,802,443.18 ",Comunitat Valenciana,No,Municipio con 20.000 o más y menos de 50.000 habitantes,Dos personas,Pareja sin hijos teniendo los dos miembros menos de 65 años,Pareja sin hijos,De 1500 a menos de 2000 €
2024,923,9322,932," € 5,488.99 ","Madrid, Comunidad de",No,Municipio de 100.000 habitantes o más,Tres personas,Pareja con un hijo menor de 16 años,Pareja con un hijo,De 2500 a menos de 3000 €
2024,924,9322,932," € 2,877,809.43 ",Castilla - La Mancha,No,Municipio con menos de 10.000 habitantes,Una persona,Una persona de 30 a 64 años,Persona sola de menos de 65 años,De 1000 a menos de 1500 €
2024,926,9322,932," € 7,705.28 ","Madrid, Comunidad de",No,Municipio de 100.000 habitantes o más,Cuatro personas,Pareja con al menos un hijo de 16 o más años,Pareja con dos hijos,De 2000 a menos de 2500 €
2024,927,9322,932," € 6,014.47 ",Castilla y León,Sí,Municipio de 100.000 habitantes o más,Dos personas,Pareja sin hijos teniendo al menos uno de los miembros 65 años o más,Pareja sin hijos,De 1500 a menos de 2000 €
2024,927,9450,945," € 3,677.82 ",Castilla y León,Sí,Municipio de 100.000 habitantes o más,Dos personas,Pareja sin hijos teniendo al menos uno de los miembros 65 años o más,Pareja sin hijos,De 1500 a menos de 2000 €
2024,929,9322,932," € 196,324.05 ",Comunitat Valenciana,No,Municipio con 10.000 o más y menos de 20.000 habitantes,Dos personas,"Padre o madre solo, con al menos un hijo de 16 o más años",Un adulto con hijos,De 2000 a menos de 2500 €
2024,932,9321,932, € 0.19 ,"Asturias, Principado de",Sí,Municipio de 100.000 habitantes o más,Cuatro personas,Pareja con dos hijos menores de 16 años,Pareja con dos hijos,De 2500 a menos de 3000 €
2024,932,9322,932," € 98,147.53 ","Asturias, Principado de",Sí,Municipio de 100.000 habitantes o más,Cuatro personas,Pareja con dos hijos menores de 16 años,Pareja con dos hijos,De 2500 a menos de 3000 €
2024,932,9450,945," € 2,961.54 ","Asturias, Principado de",Sí,Municipio de 100.000 habitantes o más,Cuatro personas,Pareja con dos hijos menores de 16 años,Pareja con dos hijos,De 2500 a menos de 3000 €
2024,933,9321,932, € 1.53 ,Castilla y León,Sí,Municipio con 50.000 o más y menos 100.000 habitantes,Cuatro personas,Pareja con al menos un hijo de 16 o más años,Pareja con dos hijos,De 5000 a menos de 7000 €
2024,933,9322,932," € 14,493.83 ",Castilla y León,Sí,Municipio con 50.000 o más y menos 100.000 habitantes,Cuatro personas,Pareja con al menos un hijo de 16 o más años,Pareja con dos hijos,De 5000 a menos de 7000 €
2024,933,9450,945," € 6,355.81 ",Castilla y León,Sí,Municipio con 50.000 o más y menos 100.000 habitantes,Cuatro personas,Pareja con al menos un hijo de 16 o más años,Pareja con dos hijos,De 5000 a menos de 7000 €
2024,935,9322,932, € 33.31 ,"Navarra, Comunidad Foral de",No,Municipio con menos de 10.000 habitantes,Dos personas,"Padre o madre solo, con al menos un hijo de 16 o más años",Un adulto con hijos,Menos de 500 €
2024,939,9322,932," € 483,863.94 ",País Vasco,No,Municipio con 20.000 o más y menos de 50.000 habitantes,Dos personas,Pareja sin hijos teniendo los dos miembros menos de 65 años,Pareja sin hijos,De 2500 a menos de 3000 €
2024,940,9322,932," € 198,941.52 ",Extremadura,Sí,Municipio con 50.000 o más y menos 100.000 habitantes,Dos personas,Pareja sin hijos teniendo al menos uno de los miembros 65 años o más,Pareja sin hijos,De 3000 a menos de 5000 €
2024,940,9450,945," € 1,531,315.72 ",Extremadura,Sí,Municipio con 50.000 o más y menos 100.000 habitantes,Dos personas,Pareja sin hijos teniendo al menos uno de los miembros 65 años o más,Pareja sin hijos,De 3000 a menos de 5000 €
2024,941,9321,932, € 51.67 ,Andalucía,No,Municipio con menos de 10.000 habitantes,Dos personas,Pareja sin hijos teniendo los dos miembros menos de 65 años,Pareja sin hijos,De 3000 a menos de 5000 €
2024,941,9322,932," € 450,224.96 ",Andalucía,No,Municipio con menos de 10.000 habitantes,Dos personas,Pareja sin hijos teniendo los dos miembros menos de 65 años,Pareja sin hijos,De 3000 a menos de 5000 €
2024,941,9450,945," € 59,488.62 ",Andalucía,No,Municipio con menos de 10.000 habitantes,Dos personas,Pareja sin hijos teniendo los dos miembros menos de 65 años,Pareja sin hijos,De 3000 a menos de 5000 €
2024,943,9321,932, € 265.33 ,Comunitat Valenciana,No,Municipio con 50.000 o más y menos 100.000 habitantes,Una persona,Una persona de 30 a 64 años,Persona sola de menos de 65 años,De 2000 a menos de 2500 €
2024,943,9322,932," € 21,515.45 ",Comunitat Valenciana,No,Municipio con 50.000 o más y menos 100.000 habitantes,Una persona,Una persona de 30 a 64 años,Persona sola de menos de 65 años,De 2000 a menos de 2500 €
2024,944,9322,932," € 1,384,240.67 ",Cataluña,No,Municipio de 100.000 habitantes o más,Seis o más personas,Otros Hogares,Otros tipos de hogares,De 3000 a menos de 5000 €
2024,944,9450,945," € 31,613.12 ",Cataluña,No,Municipio de 100.000 habitantes o más,Seis o más personas,Otros Hogares,Otros tipos de hogares,De 3000 a menos de 5000 €
2024,946,9321,932, € 1.23 ,Cataluña,No,Municipio con menos de 10.000 habitantes,Cuatro personas,Pareja con dos hijos menores de 16 años,Pareja con dos hijos,De 3000 a menos de 5000 €
2024,946,9322,932," € 42,882.57 ",Cataluña,No,Municipio con menos de 10.000 habitantes,Cuatro personas,Pareja con dos hijos menores de 16 años,Pareja con dos hijos,De 3000 a menos de 5000 €
2024,946,9450,945," € 9,781.97 ",Cataluña,No,Municipio con menos de 10.000 habitantes,Cuatro personas,Pareja con dos hijos menores de 16 años,Pareja con dos hijos,De 3000 a menos de 5000 €
2024,950,9321,932, € 2.10 ,Andalucía,No,Municipio de 100.000 habitantes o más,Dos personas,"Padre o madre solo, con al menos un hijo de 16 o más años",Un adulto con hijos,Menos de 500 €
2024,950,9322,932," € 1,034,047.61 ",Andalucía,No,Municipio de 100.000 habitantes o más,Dos personas,"Padre o madre solo, con al menos un hijo de 16 o más años",Un adulto con hijos,Menos de 500 €
2024,952,9321,932," € 2,480.06 ",Cataluña,Sí,Municipio de 100.000 habitantes o más,Dos personas,Pareja sin hijos teniendo los dos miembros menos de 65 años,Pareja sin hijos,De 3000 a menos de 5000 €
2024,952,9322,932," € 375,486.59 ",Cataluña,Sí,Municipio de 100.000 habitantes o más,Dos personas,Pareja sin hijos teniendo los dos miembros menos de 65 años,Pareja sin hijos,De 3000 a menos de 5000 €
2024,953,9321,932, € 13.61 ,Canarias,Sí,Municipio de 100.000 habitantes o más,Cuatro personas,Pareja con al menos un hijo de 16 o más años,Pareja con dos hijos,De 5000 a menos de 7000 €
2024,953,9322,932," € 119,482.82 ",Canarias,Sí,Municipio de 100.000 habitantes o más,Cuatro personas,Pareja con al menos un hijo de 16 o más años,Pareja con dos hijos,De 5000 a menos de 7000 €
2024,953,9450,945," € 1,887,081.01 ",Canarias,Sí,Municipio de 100.000 habitantes o más,Cuatro personas,Pareja con al menos un hijo de 16 o más años,Pareja con dos hijos,De 5000 a menos de 7000 €
2024,955,9322,932," € 34,251.75 ",Comunitat Valenciana,No,Municipio con 20.000 o más y menos de 50.000 habitantes,Tres personas,Pareja con un hijo menor de 16 años,Pareja con un hijo,De 3000 a menos de 5000 €
